Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000684  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.83333   82.50000    78   14824   77.50000   77.50000   78.50000
0000685  0.00000e+00  0.00000e+00  1.11111e-01  0.00000e+00  1.11111e-01    44   14597   14598   43.50000   43.83333   44.50000    78   14786   77.50000   77.83333   78.50000
0000686  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    44   14597   14598   43.50000   44.16667   44.50000    78   14786   77.50000   77.83333   78.50000
0000687  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    45   14598   14599   44.50000   44.50000   45.50000    78   14787   77.50000   77.83333   78.50000
0000688  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    45   14598   14599   44.50000   44.83333   45.50000    78   14787   77.50000   77.83333   78.50000
0000689  2.22222e-01  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01    81   14634   14635   80.50000   81.16667   81.50000    78   14823   77.50000   77.83333   78.50000
0000690  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.50000   82.50000    78   14824   77.50000   77.83333   78.50000
0000691  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.83333   82.50000    78   14824   77.50000   77.83333   78.50000
0000692  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    44   14597   14598   43.50000   43.83333   44.50000    78   14786   77.50000   78.16667   78.50000
0000693  0.00000e+00  0.00000e+00  4.44444e-01  0.00000e+00  4.44444e-01    44   14597   14598   43.50000   44.16667   44.50000    78   14786   77.50000   78.16667   78.50000
0000694  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    45   14598   14599   44.50000   44.50000   45.50000    78   14787   77.50000   78.16667   78.50000
0000695  0.00000e+00  1.11111e-01  2.22222e-01  4.44444e-01  7.77778e-01    45   14598   14599   44.50000   44.83333   45.50000    78   14787   77.50000   78.16667   78.50000
0000696  1.11111e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01    81   14634   14635   80.50000   81.16667   81.50000    78   14823   77.50000   78.16667   78.50000
0000697  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.50000   82.50000    78   14824   77.50000   78.16667   78.50000
0000698  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.83333   82.50000    78   14824   77.50000   78.16667   78.50000
0000699  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    44   14786   14787   43.50000   43.83333   44.50000    79   14975   78.50000   78.50000   79.50000
0000700  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    44   14786   14787   43.50000   44.16667   44.50000    79   14975   78.50000   78.50000   79.50000
0000701  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   14787   14788   44.50000   44.50000   45.50000    79   14976   78.50000   78.50000   79.50000
0000702  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   14787   14788   44.50000   44.83333   45.50000    79   14976   78.50000   78.50000   79.50000
0000703  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14823   14824   80.50000   81.16667   81.50000    79   15012   78.50000   78.50000   79.50000
0000704  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.50000   82.50000    79   15013   78.50000   78.50000   79.50000
0000705  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.83333   82.50000    79   15013   78.50000   78.50000   79.50000
0000706  0.00000e+00  2.22222e-01  1.11111e-01  0.00000e+00  3.33333e-01    44   14786   14787   43.50000   43.83333   44.50000    79   14975   78.50000   78.83333   79.50000
0000707  0.00000e+00  4.44444e-01  2.22222e-01  0.00000e+00  6.66667e-01    44   14786   14787   43.50000   44.16667   44.50000    79   14975   78.50000   78.83333   79.50000
0000708  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   14787   14788   44.50000   44.50000   45.50000    79   14976   78.50000   78.83333   79.50000
0000709  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   14787   14788   44.50000   44.83333   45.50000    79   14976   78.50000   78.83333   79.50000
0000710  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14823   14824   80.50000   81.16667   81.50000    79   15012   78.50000   78.83333   79.50000
0000711  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.50000   82.50000    79   15013   78.50000   78.83333   79.50000
0000712  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.83333   82.50000    79   15013   78.50000   78.83333   79.50000
0000713  0.00000e+00  1.11111e-01  2.22222e-01  0.00000e+00  3.33333e-01    44   14786   14787   43.50000   43.83333   44.50000    79   14975   78.50000   79.16667   79.50000
0000714  0.00000e+00  2.22222e-01  4.44444e-01  0.00000e+00  6.66667e-01    44   14786   14787   43.50000   44.16667   44.50000    79   14975   78.50000   79.16667   79.50000
0000715  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   14787   14788   44.50000   44.50000   45.50000    79   14976   78.50000   79.16667   79.50000
0000716  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   14787   14788   44.50000   44.83333   45.50000    79   14976   78.50000   79.16667   79.50000
0000717  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14823   14824   80.50000   81.16667   81.50000    79   15012   78.50000   79.16667   79.50000
0000718  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.50000   82.50000    79   15013   78.50000   79.16667   79.50000
0000719  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.83333   82.50000    79   15013   78.50000   79.16667   79.50000
0000720  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    44   14975   14976   43.50000   43.83333   44.50000    80   15164   79.50000   79.50000   80.50000
0000721  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    44   14975   14976   43.50000   44.16667   44.50000    80   15164   79.50000   79.50000   80.50000
0000722  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   14976   14977   44.50000   44.50000   45.50000    80   15165   79.50000   79.50000   80.50000
0000723  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   14976   14977   44.50000   44.83333   45.50000    80   15165   79.50000   79.50000   80.50000
0000724  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15012   15013   80.50000   81.16667   81.50000    80   15201   79.50000   79.50000   80.50000
0000725  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.50000   82.50000    80   15202   79.50000   79.50000   80.50000
0000726  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.83333   82.50000    80   15202   79.50000   79.50000   80.50000
0000727  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    44   14975   14976   43.50000   43.83333   44.50000    80   15164   79.50000   79.83333   80.50000
0000728  0.00000e+00  4.44444e-01  2.22222e-01  1.11111e-01  7.77778e-01    44   14975   14976   43.50000   44.16667   44.50000    80   15164   79.50000   79.83333   80.50000
0000729  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   14976   14977   44.50000   44.50000   45.50000    80   15165   79.50000   79.83333   80.50000
0000730  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   14976   14977   44.50000   44.83333   45.50000    80   15165   79.50000   79.83333   80.50000
0000731  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15012   15013   80.50000   81.16667   81.50000    80   15201   79.50000   79.83333   80.50000
0000732  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.50000   82.50000    80   15202   79.50000   79.83333   80.50000
0000733  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.83333   82.50000    80   15202   79.50000   79.83333   80.50000
0000734  0.00000e+00  1.11111e-01  2.22222e-01  4.44444e-01  7.77778e-01    44   14975   14976   43.50000   43.83333   44.50000    80   15164   79.50000   80.16667   80.50000
0000735  0.00000e+00  2.22222e-01  4.44444e-01  2.22222e-01  8.88889e-01    44   14975   14976   43.50000   44.16667   44.50000    80   15164   79.50000   80.16667   80.50000
0000736  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   14976   14977   44.50000   44.50000   45.50000    80   15165   79.50000   80.16667   80.50000
0000737  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   14976   14977   44.50000   44.83333   45.50000    80   15165   79.50000   80.16667   80.50000
0000738  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15012   15013   80.50000   81.16667   81.50000    80   15201   79.50000   80.16667   80.50000
0000739  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.50000   82.50000    80   15202   79.50000   80.16667   80.50000
0000740  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.83333   82.50000    80   15202   79.50000   80.16667   80.50000
0000741  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15164   15165   43.50000   43.83333   44.50000    81   15353   80.50000   80.50000   81.50000
0000742  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15164   15165   43.50000   44.16667   44.50000    81   15353   80.50000   80.50000   81.50000
0000743  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15165   15166   44.50000   44.50000   45.50000    81   15354   80.50000   80.50000   81.50000
0000744  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15165   15166   44.50000   44.83333   45.50000    81   15354   80.50000   80.50000   81.50000
0000745  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15201   15202   80.50000   81.16667   81.50000    81   15390   80.50000   80.50000   81.50000
0000746  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.50000   82.50000    81   15391   80.50000   80.50000   81.50000
0000747  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.83333   82.50000    81   15391   80.50000   80.50000   81.50000
0000748  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15164   15165   43.50000   43.83333   44.50000    81   15353   80.50000   80.83333   81.50000
0000749  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15164   15165   43.50000   44.16667   44.50000    81   15353   80.50000   80.83333   81.50000
0000750  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15165   15166   44.50000   44.50000   45.50000    81   15354   80.50000   80.83333   81.50000
0000751  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15165   15166   44.50000   44.83333   45.50000    81   15354   80.50000   80.83333   81.50000
0000752  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15201   15202   80.50000   81.16667   81.50000    81   15390   80.50000   80.83333   81.50000
0000753  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.50000   82.50000    81   15391   80.50000   80.83333   81.50000
0000754  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.83333   82.50000    81   15391   80.50000   80.83333   81.50000
0000755  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15164   15165   43.50000   43.83333   44.50000    81   15353   80.50000   81.16667   81.50000
0000756  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15164   15165   43.50000   44.16667   44.50000    81   15353   80.50000   81.16667   81.50000
0000757  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15165   15166   44.50000   44.50000   45.50000    81   15354   80.50000   81.16667   81.50000
0000758  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15165   15166   44.50000   44.83333   45.50000    81   15354   80.50000   81.16667   81.50000
0000759  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15201   15202   80.50000   81.16667   81.50000    81   15390   80.50000   81.16667   81.50000
0000760  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.50000   82.50000    81   15391   80.50000   81.16667   81.50000
0000761  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.83333   82.50000    81   15391   80.50000   81.16667   81.50000
0000762  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15353   15354   43.50000   43.83333   44.50000    82   15542   81.50000   81.50000   82.50000
0000763  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15353   15354   43.50000   44.16667   44.50000    82   15542   81.50000   81.50000   82.50000
0000764  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15354   15355   44.50000   44.50000   45.50000    82   15543   81.50000   81.50000   82.50000
0000765  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15354   15355   44.50000   44.83333   45.50000    82   15543   81.50000   81.50000   82.50000
0000766  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15390   15391   80.50000   81.16667   81.50000    82   15579   81.50000   81.50000   82.50000
0000767  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.50000   82.50000    82   15580   81.50000   81.50000   82.50000
0000768  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.83333   82.50000    82   15580   81.50000   81.50000   82.50000
0000769  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15353   15354   43.50000   43.83333   44.50000    82   15542   81.50000   81.83333   82.50000
0000770  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15353   15354   43.50000   44.16667   44.50000    82   15542   81.50000   81.83333   82.50000
0000771  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15354   15355   44.50000   44.50000   45.50000    82   15543   81.50000   81.83333   82.50000
0000772  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15354   15355   44.50000   44.83333   45.50000    82   15543   81.50000   81.83333   82.50000
0000773  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01  1.11111e-01    81   15390   15391   80.50000   81.16667   81.50000    82   15579   81.50000   81.83333   82.50000
0000774  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.50000   82.50000    82   15580   81.50000   81.83333   82.50000
0000775  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.83333   82.50000    82   15580   81.50000   81.83333   82.50000
0000776  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15353   15354   43.50000   43.83333   44.50000    82   15542   81.50000   82.16667   82.50000
0000777  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15353   15354   43.50000   44.16667   44.50000    82   15542   81.50000   82.16667   82.50000
0000778  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15354   15355   44.50000   44.50000   45.50000    82   15543   81.50000   82.16667   82.50000
0000779  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15354   15355   44.50000   44.83333   45.50000    82   15543   81.50000   82.16667   82.50000
0000780  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    81   15390   15391   80.50000   81.16667   81.50000    82   15579   81.50000   82.16667   82.50000
0000781  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.50000   82.50000    82   15580   81.50000   82.16667   82.50000
0000782  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.83333   82.50000    82   15580   81.50000   82.16667   82.50000
0000783  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15542   15543   43.50000   43.83333   44.50000    83   15731   82.50000   82.50000   83.50000
0000784  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15542   15543   43.50000   44.16667   44.50000    83   15731   82.50000   82.50000   83.50000
0000785  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15543   15544   44.50000   44.50000   45.50000    83   15732   82.50000   82.50000   83.50000
0000786  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15543   15544   44.50000   44.83333   45.50000    83   15732   82.50000   82.50000   83.50000
0000787  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    81   15579   15580   80.50000   81.16667   81.50000    83   15768   82.50000   82.50000   83.50000
0000788  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15580   15581   81.50000   81.50000   82.50000    83   15769   82.50000   82.50000   83.50000
0000789  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15580   15581   81.50000   81.83333   82.50000    83   15769   82.50000   82.50000   83.50000
0000790  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15542   15543   43.50000   43.83333   44.50000    83   15731   82.50000   82.83333   83.50000
0000791  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15542   15543   43.50000   44.16667   44.50000    83   15731   82.50000   82.83333   83.50000
0000792  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15543   15544   44.50000   44.50000   45.50000    83   15732   82.50000   82.83333   83.50000
0000793  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15543   15544   44.50000   44.83333   45.50000    83   15732   82.50000   82.83333   83.50000
0000794  2.22222e-01  0.00000e+00  2.22222e-01  1.11111e-01  5.55556e-01    81   15579   15580   80.50000   81.16667   81.50000    83   15768   82.50000   82.83333   83.50000
0000795  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    82   15580   15581   81.50000   81.50000   82.50000    83   15769   82.50000   82.83333   83.50000
0000796  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    82   15580   15581   81.50000   81.83333   82.50000    83   15769   82.50000   82.83333   83.50000
0000797  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15542   15543   43.50000   43.83333   44.50000    83   15731   82.50000   83.16667   83.50000
0000798  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15542   15543   43.50000   44.16667   44.50000    83   15731   82.50000   83.16667   83.50000
0000799  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15543   15544   44.50000   44.50000   45.50000    83   15732   82.50000   83.16667   83.50000
0000800  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15543   15544   44.50000   44.83333   45.50000    83   15732   82.50000   83.16667   83.50000
0000801  1.11111e-01  0.00000e+00  4.44444e-01  2.22222e-01  7.77778e-01    81   15579   15580   80.50000   81.16667   81.50000    83   15768   82.50000   83.16667   83.50000
0000802  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    82   15580   15581   81.50000   81.50000   82.50000    83   15769   82.50000   83.16667   83.50000
0000803  0.00000e+00  0.00000e+00  0.00000e+00  4.44444e-01  4.44444e-01    82   15580   15581   81.50000   81.83333   82.50000    83   15769   82.50000   83.16667   83.50000
0000804  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15731   15732   43.50000   43.83333   44.50000    84   15920   83.50000   83.50000   84.50000
0000805  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15731   15732   43.50000   44.16667   44.50000    84   15920   83.50000   83.50000   84.50000
0000806  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15732   15733   44.50000   44.50000   45.50000    84   15921   83.50000   83.50000   84.50000
0000807  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15732   15733   44.50000   44.83333   45.50000    84   15921   83.50000   83.50000   84.50000
0000808  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   15768   15769   80.50000   81.16667   81.50000    84   15957   83.50000   83.50000   84.50000
0000809  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   15769   15770   81.50000   81.50000   82.50000    84   15958   83.50000   83.50000   84.50000
0000810  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    82   15769   15770   81.50000   81.83333   82.50000    84   15958   83.50000   83.50000   84.50000
0000811  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15731   15732   43.50000   43.83333   44.50000    84   15920   83.50000   83.83333   84.50000
0000812  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15731   15732   43.50000   44.16667   44.50000    84   15920   83.50000   83.83333   84.50000
0000813  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15732   15733   44.50000   44.50000   45.50000    84   15921   83.50000   83.83333   84.50000
0000814  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15732   15733   44.50000   44.83333   45.50000    84   15921   83.50000   83.83333   84.50000
0000815  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    81   15768   15769   80.50000   81.16667   81.50000    84   15957   83.50000   83.83333   84.50000
0000816  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   15769   15770   81.50000   81.50000   82.50000    84   15958   83.50000   83.83333   84.50000
0000817  4.44444e-01  0.00000e+00  1.11111e-01  2.22222e-01  7.77778e-01    82   15769   15770   81.50000   81.83333   82.50000    84   15958   83.50000   83.83333   84.50000
0000818  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15731   15732   43.50000   43.83333   44.50000    84   15920   83.50000   84.16667   84.50000
0000819  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15731   15732   43.50000   44.16667   44.50000    84   15920   83.50000   84.16667   84.50000
0000820  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15732   15733   44.50000   44.50000   45.50000    84   15921   83.50000   84.16667   84.50000
0000821  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15732   15733   44.50000   44.83333   45.50000    84   15921   83.50000   84.16667   84.50000
0000822  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    81   15768   15769   80.50000   81.16667   81.50000    84   15957   83.50000   84.16667   84.50000
0000823  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    82   15769   15770   81.50000   81.50000   82.50000    84   15958   83.50000   84.16667   84.50000
0000824  2.22222e-01  0.00000e+00  2.22222e-01  4.44444e-01  8.88889e-01    82   15769   15770   81.50000   81.83333   82.50000    84   15958   83.50000   84.16667   84.50000
0000825  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15920   15921   43.50000   43.83333   44.50000    85   16109   84.50000   84.50000   85.50000
0000826  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15920   15921   43.50000   44.16667   44.50000    85   16109   84.50000   84.50000   85.50000
0000827  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15921   15922   44.50000   44.50000   45.50000    85   16110   84.50000   84.50000   85.50000
0000828  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15921   15922   44.50000   44.83333   45.50000    85   16110   84.50000   84.50000   85.50000
0000829  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   15957   15958   80.50000   81.16667   81.50000    85   16146   84.50000   84.50000   85.50000
0000830  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   15958   15959   81.50000   81.50000   82.50000    85   16147   84.50000   84.50000   85.50000
0000831  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    82   15958   15959   81.50000   81.83333   82.50000    85   16147   84.50000   84.50000   85.50000
0000832  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15920   15921   43.50000   43.83333   44.50000    85   16109   84.50000   84.83333   85.50000
0000833  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15920   15921   43.50000   44.16667   44.50000    85   16109   84.50000   84.83333   85.50000
0000834  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15921   15922   44.50000   44.50000   45.50000    85   16110   84.50000   84.83333   85.50000
0000835  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15921   15922   44.50000   44.83333   45.50000    85   16110   84.50000   84.83333   85.50000
0000836  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    81   15957   15958   80.50000   81.16667   81.50000    85   16146   84.50000   84.83333   85.50000
0000837  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   15958   15959   81.50000   81.50000   82.50000    85   16147   84.50000   84.83333   85.50000
0000838  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    82   15958   15959   81.50000   81.83333   82.50000    85   16147   84.50000   84.83333   85.50000
0000839  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15920   15921   43.50000   43.83333   44.50000    85   16109   84.50000   85.16667   85.50000
0000840  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15920   15921   43.50000   44.16667   44.50000    85   16109   84.50000   85.16667   85.50000
0000841  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15921   15922   44.50000   44.50000   45.50000    85   16110   84.50000   85.16667   85.50000
0000842  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15921   15922   44.50000   44.83333   45.50000    85   16110   84.50000   85.16667   85.50000
