Interpolation Weights at U-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000604  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    45   13768   13769   44.00000   44.00000   45.00000    74   13956   73.50000   74.16667   74.50000
0000605  0.00000e+00  1.11111e-01  2.22222e-01  4.44444e-01  7.77778e-01    45   13768   13769   44.00000   44.33333   45.00000    74   13956   73.50000   74.16667   74.50000
0000606  0.00000e+00  2.22222e-01  4.44444e-01  2.22222e-01  8.88889e-01    45   13768   13769   44.00000   44.66667   45.00000    74   13956   73.50000   74.16667   74.50000
0000607  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46   13769   13770   45.00000   45.00000   46.00000    74   13957   73.50000   74.16667   74.50000
0000608  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    82   13805   13806   81.00000   81.00000   82.00000    74   13993   73.50000   74.16667   74.50000
0000609  2.22222e-01  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01    82   13805   13806   81.00000   81.33333   82.00000    74   13993   73.50000   74.16667   74.50000
0000610  1.11111e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01    82   13805   13806   81.00000   81.66667   82.00000    74   13993   73.50000   74.16667   74.50000
0000611  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   13956   13957   44.00000   44.00000   45.00000    75   14144   74.50000   74.50000   75.50000
0000612  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   13956   13957   44.00000   44.33333   45.00000    75   14144   74.50000   74.50000   75.50000
0000613  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   13956   13957   44.00000   44.66667   45.00000    75   14144   74.50000   74.50000   75.50000
0000614  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46   13957   13958   45.00000   45.00000   46.00000    75   14145   74.50000   74.50000   75.50000
0000615  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.00000   82.00000    75   14181   74.50000   74.50000   75.50000
0000616  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.33333   82.00000    75   14181   74.50000   74.50000   75.50000
0000617  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.66667   82.00000    75   14181   74.50000   74.50000   75.50000
0000618  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    45   13956   13957   44.00000   44.00000   45.00000    75   14144   74.50000   74.83333   75.50000
0000619  4.44444e-01  2.22222e-01  0.00000e+00  0.00000e+00  6.66667e-01    45   13956   13957   44.00000   44.33333   45.00000    75   14144   74.50000   74.83333   75.50000
0000620  2.22222e-01  4.44444e-01  0.00000e+00  0.00000e+00  6.66667e-01    45   13956   13957   44.00000   44.66667   45.00000    75   14144   74.50000   74.83333   75.50000
0000621  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    46   13957   13958   45.00000   45.00000   46.00000    75   14145   74.50000   74.83333   75.50000
0000622  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.00000   82.00000    75   14181   74.50000   74.83333   75.50000
0000623  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.33333   82.00000    75   14181   74.50000   74.83333   75.50000
0000624  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.66667   82.00000    75   14181   74.50000   74.83333   75.50000
0000625  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    45   13956   13957   44.00000   44.00000   45.00000    75   14144   74.50000   75.16667   75.50000
0000626  2.22222e-01  1.11111e-01  0.00000e+00  0.00000e+00  3.33333e-01    45   13956   13957   44.00000   44.33333   45.00000    75   14144   74.50000   75.16667   75.50000
0000627  1.11111e-01  2.22222e-01  0.00000e+00  0.00000e+00  3.33333e-01    45   13956   13957   44.00000   44.66667   45.00000    75   14144   74.50000   75.16667   75.50000
0000628  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    46   13957   13958   45.00000   45.00000   46.00000    75   14145   74.50000   75.16667   75.50000
0000629  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.00000   82.00000    75   14181   74.50000   75.16667   75.50000
0000630  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.33333   82.00000    75   14181   74.50000   75.16667   75.50000
0000631  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   13993   13994   81.00000   81.66667   82.00000    75   14181   74.50000   75.16667   75.50000
0000632  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.00000   45.00000    76   14332   75.50000   75.50000   76.50000
0000633  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.33333   45.00000    76   14332   75.50000   75.50000   76.50000
0000634  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.66667   45.00000    76   14332   75.50000   75.50000   76.50000
0000635  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14145   14146   45.00000   45.00000   46.00000    76   14333   75.50000   75.50000   76.50000
0000636  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.00000   82.00000    76   14369   75.50000   75.50000   76.50000
0000637  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.33333   82.00000    76   14369   75.50000   75.50000   76.50000
0000638  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.66667   82.00000    76   14369   75.50000   75.50000   76.50000
0000639  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.00000   45.00000    76   14332   75.50000   75.83333   76.50000
0000640  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.33333   45.00000    76   14332   75.50000   75.83333   76.50000
0000641  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.66667   45.00000    76   14332   75.50000   75.83333   76.50000
0000642  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14145   14146   45.00000   45.00000   46.00000    76   14333   75.50000   75.83333   76.50000
0000643  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.00000   82.00000    76   14369   75.50000   75.83333   76.50000
0000644  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.33333   82.00000    76   14369   75.50000   75.83333   76.50000
0000645  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.66667   82.00000    76   14369   75.50000   75.83333   76.50000
0000646  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.00000   45.00000    76   14332   75.50000   76.16667   76.50000
0000647  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.33333   45.00000    76   14332   75.50000   76.16667   76.50000
0000648  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14144   14145   44.00000   44.66667   45.00000    76   14332   75.50000   76.16667   76.50000
0000649  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14145   14146   45.00000   45.00000   46.00000    76   14333   75.50000   76.16667   76.50000
0000650  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.00000   82.00000    76   14369   75.50000   76.16667   76.50000
0000651  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.33333   82.00000    76   14369   75.50000   76.16667   76.50000
0000652  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14181   14182   81.00000   81.66667   82.00000    76   14369   75.50000   76.16667   76.50000
0000653  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.00000   45.00000    77   14520   76.50000   76.50000   77.50000
0000654  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.33333   45.00000    77   14520   76.50000   76.50000   77.50000
0000655  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.66667   45.00000    77   14520   76.50000   76.50000   77.50000
0000656  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14333   14334   45.00000   45.00000   46.00000    77   14521   76.50000   76.50000   77.50000
0000657  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.00000   82.00000    77   14557   76.50000   76.50000   77.50000
0000658  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.33333   82.00000    77   14557   76.50000   76.50000   77.50000
0000659  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.66667   82.00000    77   14557   76.50000   76.50000   77.50000
0000660  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.00000   45.00000    77   14520   76.50000   76.83333   77.50000
0000661  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.33333   45.00000    77   14520   76.50000   76.83333   77.50000
0000662  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.66667   45.00000    77   14520   76.50000   76.83333   77.50000
0000663  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14333   14334   45.00000   45.00000   46.00000    77   14521   76.50000   76.83333   77.50000
0000664  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.00000   82.00000    77   14557   76.50000   76.83333   77.50000
0000665  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.33333   82.00000    77   14557   76.50000   76.83333   77.50000
0000666  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.66667   82.00000    77   14557   76.50000   76.83333   77.50000
0000667  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.00000   45.00000    77   14520   76.50000   77.16667   77.50000
0000668  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.33333   45.00000    77   14520   76.50000   77.16667   77.50000
0000669  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14332   14333   44.00000   44.66667   45.00000    77   14520   76.50000   77.16667   77.50000
0000670  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14333   14334   45.00000   45.00000   46.00000    77   14521   76.50000   77.16667   77.50000
0000671  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.00000   82.00000    77   14557   76.50000   77.16667   77.50000
0000672  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.33333   82.00000    77   14557   76.50000   77.16667   77.50000
0000673  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14369   14370   81.00000   81.66667   82.00000    77   14557   76.50000   77.16667   77.50000
0000674  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14520   14521   44.00000   44.00000   45.00000    78   14708   77.50000   77.50000   78.50000
0000675  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14520   14521   44.00000   44.33333   45.00000    78   14708   77.50000   77.50000   78.50000
0000676  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14520   14521   44.00000   44.66667   45.00000    78   14708   77.50000   77.50000   78.50000
0000677  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46   14521   14522   45.00000   45.00000   46.00000    78   14709   77.50000   77.50000   78.50000
0000678  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.00000   82.00000    78   14745   77.50000   77.50000   78.50000
0000679  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.33333   82.00000    78   14745   77.50000   77.50000   78.50000
0000680  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.66667   82.00000    78   14745   77.50000   77.50000   78.50000
0000681  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14520   14521   44.00000   44.00000   45.00000    78   14708   77.50000   77.83333   78.50000
0000682  0.00000e+00  0.00000e+00  1.11111e-01  0.00000e+00  1.11111e-01    45   14520   14521   44.00000   44.33333   45.00000    78   14708   77.50000   77.83333   78.50000
0000683  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    45   14520   14521   44.00000   44.66667   45.00000    78   14708   77.50000   77.83333   78.50000
0000684  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    46   14521   14522   45.00000   45.00000   46.00000    78   14709   77.50000   77.83333   78.50000
0000685  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.00000   82.00000    78   14745   77.50000   77.83333   78.50000
0000686  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.33333   82.00000    78   14745   77.50000   77.83333   78.50000
0000687  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.66667   82.00000    78   14745   77.50000   77.83333   78.50000
0000688  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14520   14521   44.00000   44.00000   45.00000    78   14708   77.50000   78.16667   78.50000
0000689  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    45   14520   14521   44.00000   44.33333   45.00000    78   14708   77.50000   78.16667   78.50000
0000690  0.00000e+00  0.00000e+00  4.44444e-01  0.00000e+00  4.44444e-01    45   14520   14521   44.00000   44.66667   45.00000    78   14708   77.50000   78.16667   78.50000
0000691  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    46   14521   14522   45.00000   45.00000   46.00000    78   14709   77.50000   78.16667   78.50000
0000692  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.00000   82.00000    78   14745   77.50000   78.16667   78.50000
0000693  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.33333   82.00000    78   14745   77.50000   78.16667   78.50000
0000694  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14557   14558   81.00000   81.66667   82.00000    78   14745   77.50000   78.16667   78.50000
0000695  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14708   14709   44.00000   44.00000   45.00000    79   14896   78.50000   78.50000   79.50000
0000696  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    45   14708   14709   44.00000   44.33333   45.00000    79   14896   78.50000   78.50000   79.50000
0000697  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    45   14708   14709   44.00000   44.66667   45.00000    79   14896   78.50000   78.50000   79.50000
0000698  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46   14709   14710   45.00000   45.00000   46.00000    79   14897   78.50000   78.50000   79.50000
0000699  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.00000   82.00000    79   14933   78.50000   78.50000   79.50000
0000700  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.33333   82.00000    79   14933   78.50000   78.50000   79.50000
0000701  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.66667   82.00000    79   14933   78.50000   78.50000   79.50000
0000702  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14708   14709   44.00000   44.00000   45.00000    79   14896   78.50000   78.83333   79.50000
0000703  0.00000e+00  2.22222e-01  1.11111e-01  0.00000e+00  3.33333e-01    45   14708   14709   44.00000   44.33333   45.00000    79   14896   78.50000   78.83333   79.50000
0000704  0.00000e+00  4.44444e-01  2.22222e-01  0.00000e+00  6.66667e-01    45   14708   14709   44.00000   44.66667   45.00000    79   14896   78.50000   78.83333   79.50000
0000705  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46   14709   14710   45.00000   45.00000   46.00000    79   14897   78.50000   78.83333   79.50000
0000706  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.00000   82.00000    79   14933   78.50000   78.83333   79.50000
0000707  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.33333   82.00000    79   14933   78.50000   78.83333   79.50000
0000708  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.66667   82.00000    79   14933   78.50000   78.83333   79.50000
0000709  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14708   14709   44.00000   44.00000   45.00000    79   14896   78.50000   79.16667   79.50000
0000710  0.00000e+00  1.11111e-01  2.22222e-01  0.00000e+00  3.33333e-01    45   14708   14709   44.00000   44.33333   45.00000    79   14896   78.50000   79.16667   79.50000
0000711  0.00000e+00  2.22222e-01  4.44444e-01  0.00000e+00  6.66667e-01    45   14708   14709   44.00000   44.66667   45.00000    79   14896   78.50000   79.16667   79.50000
0000712  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46   14709   14710   45.00000   45.00000   46.00000    79   14897   78.50000   79.16667   79.50000
0000713  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.00000   82.00000    79   14933   78.50000   79.16667   79.50000
0000714  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.33333   82.00000    79   14933   78.50000   79.16667   79.50000
0000715  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14745   14746   81.00000   81.66667   82.00000    79   14933   78.50000   79.16667   79.50000
0000716  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14896   14897   44.00000   44.00000   45.00000    80   15084   79.50000   79.50000   80.50000
0000717  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    45   14896   14897   44.00000   44.33333   45.00000    80   15084   79.50000   79.50000   80.50000
0000718  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    45   14896   14897   44.00000   44.66667   45.00000    80   15084   79.50000   79.50000   80.50000
0000719  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46   14897   14898   45.00000   45.00000   46.00000    80   15085   79.50000   79.50000   80.50000
0000720  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.00000   82.00000    80   15121   79.50000   79.50000   80.50000
0000721  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.33333   82.00000    80   15121   79.50000   79.50000   80.50000
0000722  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.66667   82.00000    80   15121   79.50000   79.50000   80.50000
0000723  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    45   14896   14897   44.00000   44.00000   45.00000    80   15084   79.50000   79.83333   80.50000
0000724  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    45   14896   14897   44.00000   44.33333   45.00000    80   15084   79.50000   79.83333   80.50000
0000725  0.00000e+00  4.44444e-01  2.22222e-01  1.11111e-01  7.77778e-01    45   14896   14897   44.00000   44.66667   45.00000    80   15084   79.50000   79.83333   80.50000
0000726  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46   14897   14898   45.00000   45.00000   46.00000    80   15085   79.50000   79.83333   80.50000
0000727  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.00000   82.00000    80   15121   79.50000   79.83333   80.50000
0000728  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.33333   82.00000    80   15121   79.50000   79.83333   80.50000
0000729  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.66667   82.00000    80   15121   79.50000   79.83333   80.50000
0000730  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    45   14896   14897   44.00000   44.00000   45.00000    80   15084   79.50000   80.16667   80.50000
0000731  0.00000e+00  1.11111e-01  2.22222e-01  4.44444e-01  7.77778e-01    45   14896   14897   44.00000   44.33333   45.00000    80   15084   79.50000   80.16667   80.50000
0000732  0.00000e+00  2.22222e-01  4.44444e-01  2.22222e-01  8.88889e-01    45   14896   14897   44.00000   44.66667   45.00000    80   15084   79.50000   80.16667   80.50000
0000733  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46   14897   14898   45.00000   45.00000   46.00000    80   15085   79.50000   80.16667   80.50000
0000734  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.00000   82.00000    80   15121   79.50000   80.16667   80.50000
0000735  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.33333   82.00000    80   15121   79.50000   80.16667   80.50000
0000736  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14933   14934   81.00000   81.66667   82.00000    80   15121   79.50000   80.16667   80.50000
0000737  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15084   15085   44.00000   44.00000   45.00000    81   15272   80.50000   80.50000   81.50000
0000738  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15084   15085   44.00000   44.33333   45.00000    81   15272   80.50000   80.50000   81.50000
0000739  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15084   15085   44.00000   44.66667   45.00000    81   15272   80.50000   80.50000   81.50000
0000740  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46   15085   15086   45.00000   45.00000   46.00000    81   15273   80.50000   80.50000   81.50000
0000741  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.00000   82.00000    81   15309   80.50000   80.50000   81.50000
0000742  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.33333   82.00000    81   15309   80.50000   80.50000   81.50000
0000743  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.66667   82.00000    81   15309   80.50000   80.50000   81.50000
0000744  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15084   15085   44.00000   44.00000   45.00000    81   15272   80.50000   80.83333   81.50000
0000745  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15084   15085   44.00000   44.33333   45.00000    81   15272   80.50000   80.83333   81.50000
0000746  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    45   15084   15085   44.00000   44.66667   45.00000    81   15272   80.50000   80.83333   81.50000
0000747  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    46   15085   15086   45.00000   45.00000   46.00000    81   15273   80.50000   80.83333   81.50000
0000748  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.00000   82.00000    81   15309   80.50000   80.83333   81.50000
0000749  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.33333   82.00000    81   15309   80.50000   80.83333   81.50000
0000750  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.66667   82.00000    81   15309   80.50000   80.83333   81.50000
0000751  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15084   15085   44.00000   44.00000   45.00000    81   15272   80.50000   81.16667   81.50000
0000752  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15084   15085   44.00000   44.33333   45.00000    81   15272   80.50000   81.16667   81.50000
0000753  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    45   15084   15085   44.00000   44.66667   45.00000    81   15272   80.50000   81.16667   81.50000
0000754  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    46   15085   15086   45.00000   45.00000   46.00000    81   15273   80.50000   81.16667   81.50000
0000755  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.00000   82.00000    81   15309   80.50000   81.16667   81.50000
0000756  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.33333   82.00000    81   15309   80.50000   81.16667   81.50000
0000757  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15121   15122   81.00000   81.66667   82.00000    81   15309   80.50000   81.16667   81.50000
0000758  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15272   15273   44.00000   44.00000   45.00000    82   15460   81.50000   81.50000   82.50000
0000759  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15272   15273   44.00000   44.33333   45.00000    82   15460   81.50000   81.50000   82.50000
0000760  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15272   15273   44.00000   44.66667   45.00000    82   15460   81.50000   81.50000   82.50000
0000761  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    46   15273   15274   45.00000   45.00000   46.00000    82   15461   81.50000   81.50000   82.50000
0000762  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15309   15310   81.00000   81.00000   82.00000    82   15497   81.50000   81.50000   82.50000
