Interpolation Weights at V-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0000670  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14446   14447   81.50000   81.83333   82.50000    78   14635   77.00000   77.00000   78.00000
0000671  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44   14408   14409   43.50000   43.83333   44.50000    78   14597   77.00000   77.33333   78.00000
0000672  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44   14408   14409   43.50000   44.16667   44.50000    78   14597   77.00000   77.33333   78.00000
0000673  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14409   14410   44.50000   44.50000   45.50000    78   14598   77.00000   77.33333   78.00000
0000674  0.00000e+00  0.00000e+00  1.11111e-01  0.00000e+00  1.11111e-01    45   14409   14410   44.50000   44.83333   45.50000    78   14598   77.00000   77.33333   78.00000
0000675  2.22222e-01  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01    81   14445   14446   80.50000   81.16667   81.50000    78   14634   77.00000   77.33333   78.00000
0000676  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14446   14447   81.50000   81.50000   82.50000    78   14635   77.00000   77.33333   78.00000
0000677  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14446   14447   81.50000   81.83333   82.50000    78   14635   77.00000   77.33333   78.00000
0000678  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44   14408   14409   43.50000   43.83333   44.50000    78   14597   77.00000   77.66667   78.00000
0000679  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44   14408   14409   43.50000   44.16667   44.50000    78   14597   77.00000   77.66667   78.00000
0000680  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14409   14410   44.50000   44.50000   45.50000    78   14598   77.00000   77.66667   78.00000
0000681  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    45   14409   14410   44.50000   44.83333   45.50000    78   14598   77.00000   77.66667   78.00000
0000682  1.11111e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01    81   14445   14446   80.50000   81.16667   81.50000    78   14634   77.00000   77.66667   78.00000
0000683  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14446   14447   81.50000   81.50000   82.50000    78   14635   77.00000   77.66667   78.00000
0000684  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14446   14447   81.50000   81.83333   82.50000    78   14635   77.00000   77.66667   78.00000
0000685  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44   14597   14598   43.50000   43.83333   44.50000    79   14786   78.00000   78.00000   79.00000
0000686  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44   14597   14598   43.50000   44.16667   44.50000    79   14786   78.00000   78.00000   79.00000
0000687  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45   14598   14599   44.50000   44.50000   45.50000    79   14787   78.00000   78.00000   79.00000
0000688  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    45   14598   14599   44.50000   44.83333   45.50000    79   14787   78.00000   78.00000   79.00000
0000689  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14634   14635   80.50000   81.16667   81.50000    79   14823   78.00000   78.00000   79.00000
0000690  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.50000   82.50000    79   14824   78.00000   78.00000   79.00000
0000691  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.83333   82.50000    79   14824   78.00000   78.00000   79.00000
0000692  0.00000e+00  0.00000e+00  1.11111e-01  0.00000e+00  1.11111e-01    44   14597   14598   43.50000   43.83333   44.50000    79   14786   78.00000   78.33333   79.00000
0000693  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    44   14597   14598   43.50000   44.16667   44.50000    79   14786   78.00000   78.33333   79.00000
0000694  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    45   14598   14599   44.50000   44.50000   45.50000    79   14787   78.00000   78.33333   79.00000
0000695  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    45   14598   14599   44.50000   44.83333   45.50000    79   14787   78.00000   78.33333   79.00000
0000696  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14634   14635   80.50000   81.16667   81.50000    79   14823   78.00000   78.33333   79.00000
0000697  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.50000   82.50000    79   14824   78.00000   78.33333   79.00000
0000698  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.83333   82.50000    79   14824   78.00000   78.33333   79.00000
0000699  0.00000e+00  0.00000e+00  2.22222e-01  0.00000e+00  2.22222e-01    44   14597   14598   43.50000   43.83333   44.50000    79   14786   78.00000   78.66667   79.00000
0000700  0.00000e+00  0.00000e+00  4.44444e-01  0.00000e+00  4.44444e-01    44   14597   14598   43.50000   44.16667   44.50000    79   14786   78.00000   78.66667   79.00000
0000701  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    45   14598   14599   44.50000   44.50000   45.50000    79   14787   78.00000   78.66667   79.00000
0000702  0.00000e+00  1.11111e-01  2.22222e-01  4.44444e-01  7.77778e-01    45   14598   14599   44.50000   44.83333   45.50000    79   14787   78.00000   78.66667   79.00000
0000703  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14634   14635   80.50000   81.16667   81.50000    79   14823   78.00000   78.66667   79.00000
0000704  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.50000   82.50000    79   14824   78.00000   78.66667   79.00000
0000705  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14635   14636   81.50000   81.83333   82.50000    79   14824   78.00000   78.66667   79.00000
0000706  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    44   14786   14787   43.50000   43.83333   44.50000    80   14975   79.00000   79.00000   80.00000
0000707  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    44   14786   14787   43.50000   44.16667   44.50000    80   14975   79.00000   79.00000   80.00000
0000708  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   14787   14788   44.50000   44.50000   45.50000    80   14976   79.00000   79.00000   80.00000
0000709  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   14787   14788   44.50000   44.83333   45.50000    80   14976   79.00000   79.00000   80.00000
0000710  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14823   14824   80.50000   81.16667   81.50000    80   15012   79.00000   79.00000   80.00000
0000711  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.50000   82.50000    80   15013   79.00000   79.00000   80.00000
0000712  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.83333   82.50000    80   15013   79.00000   79.00000   80.00000
0000713  0.00000e+00  2.22222e-01  1.11111e-01  0.00000e+00  3.33333e-01    44   14786   14787   43.50000   43.83333   44.50000    80   14975   79.00000   79.33333   80.00000
0000714  0.00000e+00  4.44444e-01  2.22222e-01  0.00000e+00  6.66667e-01    44   14786   14787   43.50000   44.16667   44.50000    80   14975   79.00000   79.33333   80.00000
0000715  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   14787   14788   44.50000   44.50000   45.50000    80   14976   79.00000   79.33333   80.00000
0000716  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   14787   14788   44.50000   44.83333   45.50000    80   14976   79.00000   79.33333   80.00000
0000717  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14823   14824   80.50000   81.16667   81.50000    80   15012   79.00000   79.33333   80.00000
0000718  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.50000   82.50000    80   15013   79.00000   79.33333   80.00000
0000719  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.83333   82.50000    80   15013   79.00000   79.33333   80.00000
0000720  0.00000e+00  1.11111e-01  2.22222e-01  0.00000e+00  3.33333e-01    44   14786   14787   43.50000   43.83333   44.50000    80   14975   79.00000   79.66667   80.00000
0000721  0.00000e+00  2.22222e-01  4.44444e-01  0.00000e+00  6.66667e-01    44   14786   14787   43.50000   44.16667   44.50000    80   14975   79.00000   79.66667   80.00000
0000722  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   14787   14788   44.50000   44.50000   45.50000    80   14976   79.00000   79.66667   80.00000
0000723  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   14787   14788   44.50000   44.83333   45.50000    80   14976   79.00000   79.66667   80.00000
0000724  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   14823   14824   80.50000   81.16667   81.50000    80   15012   79.00000   79.66667   80.00000
0000725  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.50000   82.50000    80   15013   79.00000   79.66667   80.00000
0000726  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   14824   14825   81.50000   81.83333   82.50000    80   15013   79.00000   79.66667   80.00000
0000727  0.00000e+00  3.33333e-01  0.00000e+00  0.00000e+00  3.33333e-01    44   14975   14976   43.50000   43.83333   44.50000    81   15164   80.00000   80.00000   81.00000
0000728  0.00000e+00  6.66667e-01  0.00000e+00  0.00000e+00  6.66667e-01    44   14975   14976   43.50000   44.16667   44.50000    81   15164   80.00000   80.00000   81.00000
0000729  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   14976   14977   44.50000   44.50000   45.50000    81   15165   80.00000   80.00000   81.00000
0000730  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   14976   14977   44.50000   44.83333   45.50000    81   15165   80.00000   80.00000   81.00000
0000731  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15012   15013   80.50000   81.16667   81.50000    81   15201   80.00000   80.00000   81.00000
0000732  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.50000   82.50000    81   15202   80.00000   80.00000   81.00000
0000733  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.83333   82.50000    81   15202   80.00000   80.00000   81.00000
0000734  0.00000e+00  2.22222e-01  1.11111e-01  2.22222e-01  5.55556e-01    44   14975   14976   43.50000   43.83333   44.50000    81   15164   80.00000   80.33333   81.00000
0000735  0.00000e+00  4.44444e-01  2.22222e-01  1.11111e-01  7.77778e-01    44   14975   14976   43.50000   44.16667   44.50000    81   15164   80.00000   80.33333   81.00000
0000736  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   14976   14977   44.50000   44.50000   45.50000    81   15165   80.00000   80.33333   81.00000
0000737  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   14976   14977   44.50000   44.83333   45.50000    81   15165   80.00000   80.33333   81.00000
0000738  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15012   15013   80.50000   81.16667   81.50000    81   15201   80.00000   80.33333   81.00000
0000739  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.50000   82.50000    81   15202   80.00000   80.33333   81.00000
0000740  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.83333   82.50000    81   15202   80.00000   80.33333   81.00000
0000741  0.00000e+00  1.11111e-01  2.22222e-01  4.44444e-01  7.77778e-01    44   14975   14976   43.50000   43.83333   44.50000    81   15164   80.00000   80.66667   81.00000
0000742  0.00000e+00  2.22222e-01  4.44444e-01  2.22222e-01  8.88889e-01    44   14975   14976   43.50000   44.16667   44.50000    81   15164   80.00000   80.66667   81.00000
0000743  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   14976   14977   44.50000   44.50000   45.50000    81   15165   80.00000   80.66667   81.00000
0000744  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   14976   14977   44.50000   44.83333   45.50000    81   15165   80.00000   80.66667   81.00000
0000745  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15012   15013   80.50000   81.16667   81.50000    81   15201   80.00000   80.66667   81.00000
0000746  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.50000   82.50000    81   15202   80.00000   80.66667   81.00000
0000747  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15013   15014   81.50000   81.83333   82.50000    81   15202   80.00000   80.66667   81.00000
0000748  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15164   15165   43.50000   43.83333   44.50000    82   15353   81.00000   81.00000   82.00000
0000749  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15164   15165   43.50000   44.16667   44.50000    82   15353   81.00000   81.00000   82.00000
0000750  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15165   15166   44.50000   44.50000   45.50000    82   15354   81.00000   81.00000   82.00000
0000751  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15165   15166   44.50000   44.83333   45.50000    82   15354   81.00000   81.00000   82.00000
0000752  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15201   15202   80.50000   81.16667   81.50000    82   15390   81.00000   81.00000   82.00000
0000753  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.50000   82.50000    82   15391   81.00000   81.00000   82.00000
0000754  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.83333   82.50000    82   15391   81.00000   81.00000   82.00000
0000755  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15164   15165   43.50000   43.83333   44.50000    82   15353   81.00000   81.33333   82.00000
0000756  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15164   15165   43.50000   44.16667   44.50000    82   15353   81.00000   81.33333   82.00000
0000757  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15165   15166   44.50000   44.50000   45.50000    82   15354   81.00000   81.33333   82.00000
0000758  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15165   15166   44.50000   44.83333   45.50000    82   15354   81.00000   81.33333   82.00000
0000759  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15201   15202   80.50000   81.16667   81.50000    82   15390   81.00000   81.33333   82.00000
0000760  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.50000   82.50000    82   15391   81.00000   81.33333   82.00000
0000761  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.83333   82.50000    82   15391   81.00000   81.33333   82.00000
0000762  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15164   15165   43.50000   43.83333   44.50000    82   15353   81.00000   81.66667   82.00000
0000763  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15164   15165   43.50000   44.16667   44.50000    82   15353   81.00000   81.66667   82.00000
0000764  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15165   15166   44.50000   44.50000   45.50000    82   15354   81.00000   81.66667   82.00000
0000765  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15165   15166   44.50000   44.83333   45.50000    82   15354   81.00000   81.66667   82.00000
0000766  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15201   15202   80.50000   81.16667   81.50000    82   15390   81.00000   81.66667   82.00000
0000767  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.50000   82.50000    82   15391   81.00000   81.66667   82.00000
0000768  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15202   15203   81.50000   81.83333   82.50000    82   15391   81.00000   81.66667   82.00000
0000769  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15353   15354   43.50000   43.83333   44.50000    83   15542   82.00000   82.00000   83.00000
0000770  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15353   15354   43.50000   44.16667   44.50000    83   15542   82.00000   82.00000   83.00000
0000771  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15354   15355   44.50000   44.50000   45.50000    83   15543   82.00000   82.00000   83.00000
0000772  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15354   15355   44.50000   44.83333   45.50000    83   15543   82.00000   82.00000   83.00000
0000773  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    81   15390   15391   80.50000   81.16667   81.50000    83   15579   82.00000   82.00000   83.00000
0000774  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.50000   82.50000    83   15580   82.00000   82.00000   83.00000
0000775  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.83333   82.50000    83   15580   82.00000   82.00000   83.00000
0000776  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15353   15354   43.50000   43.83333   44.50000    83   15542   82.00000   82.33333   83.00000
0000777  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15353   15354   43.50000   44.16667   44.50000    83   15542   82.00000   82.33333   83.00000
0000778  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15354   15355   44.50000   44.50000   45.50000    83   15543   82.00000   82.33333   83.00000
0000779  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15354   15355   44.50000   44.83333   45.50000    83   15543   82.00000   82.33333   83.00000
0000780  0.00000e+00  0.00000e+00  0.00000e+00  1.11111e-01  1.11111e-01    81   15390   15391   80.50000   81.16667   81.50000    83   15579   82.00000   82.33333   83.00000
0000781  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.50000   82.50000    83   15580   82.00000   82.33333   83.00000
0000782  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.83333   82.50000    83   15580   82.00000   82.33333   83.00000
0000783  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15353   15354   43.50000   43.83333   44.50000    83   15542   82.00000   82.66667   83.00000
0000784  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15353   15354   43.50000   44.16667   44.50000    83   15542   82.00000   82.66667   83.00000
0000785  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15354   15355   44.50000   44.50000   45.50000    83   15543   82.00000   82.66667   83.00000
0000786  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15354   15355   44.50000   44.83333   45.50000    83   15543   82.00000   82.66667   83.00000
0000787  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    81   15390   15391   80.50000   81.16667   81.50000    83   15579   82.00000   82.66667   83.00000
0000788  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.50000   82.50000    83   15580   82.00000   82.66667   83.00000
0000789  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15391   15392   81.50000   81.83333   82.50000    83   15580   82.00000   82.66667   83.00000
0000790  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15542   15543   43.50000   43.83333   44.50000    84   15731   83.00000   83.00000   84.00000
0000791  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15542   15543   43.50000   44.16667   44.50000    84   15731   83.00000   83.00000   84.00000
0000792  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15543   15544   44.50000   44.50000   45.50000    84   15732   83.00000   83.00000   84.00000
0000793  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15543   15544   44.50000   44.83333   45.50000    84   15732   83.00000   83.00000   84.00000
0000794  3.33333e-01  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01    81   15579   15580   80.50000   81.16667   81.50000    84   15768   83.00000   83.00000   84.00000
0000795  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15580   15581   81.50000   81.50000   82.50000    84   15769   83.00000   83.00000   84.00000
0000796  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    82   15580   15581   81.50000   81.83333   82.50000    84   15769   83.00000   83.00000   84.00000
0000797  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15542   15543   43.50000   43.83333   44.50000    84   15731   83.00000   83.33333   84.00000
0000798  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15542   15543   43.50000   44.16667   44.50000    84   15731   83.00000   83.33333   84.00000
0000799  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15543   15544   44.50000   44.50000   45.50000    84   15732   83.00000   83.33333   84.00000
0000800  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15543   15544   44.50000   44.83333   45.50000    84   15732   83.00000   83.33333   84.00000
0000801  2.22222e-01  0.00000e+00  2.22222e-01  1.11111e-01  5.55556e-01    81   15579   15580   80.50000   81.16667   81.50000    84   15768   83.00000   83.33333   84.00000
0000802  0.00000e+00  0.00000e+00  0.00000e+00  3.33333e-01  3.33333e-01    82   15580   15581   81.50000   81.50000   82.50000    84   15769   83.00000   83.33333   84.00000
0000803  0.00000e+00  0.00000e+00  0.00000e+00  2.22222e-01  2.22222e-01    82   15580   15581   81.50000   81.83333   82.50000    84   15769   83.00000   83.33333   84.00000
0000804  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15542   15543   43.50000   43.83333   44.50000    84   15731   83.00000   83.66667   84.00000
0000805  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15542   15543   43.50000   44.16667   44.50000    84   15731   83.00000   83.66667   84.00000
0000806  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15543   15544   44.50000   44.50000   45.50000    84   15732   83.00000   83.66667   84.00000
0000807  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15543   15544   44.50000   44.83333   45.50000    84   15732   83.00000   83.66667   84.00000
0000808  1.11111e-01  0.00000e+00  4.44444e-01  2.22222e-01  7.77778e-01    81   15579   15580   80.50000   81.16667   81.50000    84   15768   83.00000   83.66667   84.00000
0000809  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01  6.66667e-01    82   15580   15581   81.50000   81.50000   82.50000    84   15769   83.00000   83.66667   84.00000
0000810  0.00000e+00  0.00000e+00  0.00000e+00  4.44444e-01  4.44444e-01    82   15580   15581   81.50000   81.83333   82.50000    84   15769   83.00000   83.66667   84.00000
0000811  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15731   15732   43.50000   43.83333   44.50000    85   15920   84.00000   84.00000   85.00000
0000812  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    44   15731   15732   43.50000   44.16667   44.50000    85   15920   84.00000   84.00000   85.00000
0000813  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    45   15732   15733   44.50000   44.50000   45.50000    85   15921   84.00000   84.00000   85.00000
0000814  6.66667e-01  3.33333e-01  0.00000e+00  0.00000e+00  1.00000e+00    45   15732   15733   44.50000   44.83333   45.50000    85   15921   84.00000   84.00000   85.00000
0000815  3.33333e-01  6.66667e-01  0.00000e+00  0.00000e+00  1.00000e+00    81   15768   15769   80.50000   81.16667   81.50000    85   15957   84.00000   84.00000   85.00000
0000816  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    82   15769   15770   81.50000   81.50000   82.50000    85   15958   84.00000   84.00000   85.00000
0000817  6.66667e-01  0.00000e+00  0.00000e+00  0.00000e+00  6.66667e-01    82   15769   15770   81.50000   81.83333   82.50000    85   15958   84.00000   84.00000   85.00000
0000818  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    44   15731   15732   43.50000   43.83333   44.50000    85   15920   84.00000   84.33333   85.00000
0000819  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    44   15731   15732   43.50000   44.16667   44.50000    85   15920   84.00000   84.33333   85.00000
0000820  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    45   15732   15733   44.50000   44.50000   45.50000    85   15921   84.00000   84.33333   85.00000
0000821  4.44444e-01  2.22222e-01  1.11111e-01  2.22222e-01  1.00000e+00    45   15732   15733   44.50000   44.83333   45.50000    85   15921   84.00000   84.33333   85.00000
0000822  2.22222e-01  4.44444e-01  2.22222e-01  1.11111e-01  1.00000e+00    81   15768   15769   80.50000   81.16667   81.50000    85   15957   84.00000   84.33333   85.00000
0000823  6.66667e-01  0.00000e+00  0.00000e+00  3.33333e-01  1.00000e+00    82   15769   15770   81.50000   81.50000   82.50000    85   15958   84.00000   84.33333   85.00000
0000824  4.44444e-01  0.00000e+00  1.11111e-01  2.22222e-01  7.77778e-01    82   15769   15770   81.50000   81.83333   82.50000    85   15958   84.00000   84.33333   85.00000
0000825  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    44   15731   15732   43.50000   43.83333   44.50000    85   15920   84.00000   84.66667   85.00000
0000826  1.11111e-01  2.22222e-01  4.44444e-01  2.22222e-01  1.00000e+00    44   15731   15732   43.50000   44.16667   44.50000    85   15920   84.00000   84.66667   85.00000
0000827  3.33333e-01  0.00000e+00  0.00000e+00  6.66667e-01  1.00000e+00    45   15732   15733   44.50000   44.50000   45.50000    85   15921   84.00000   84.66667   85.00000
0000828  2.22222e-01  1.11111e-01  2.22222e-01  4.44444e-01  1.00000e+00    45   15732   15733   44.50000   44.83333   45.50000    85   15921   84.00000   84.66667   85.00000
